source_id,market_scope,source_name,operator,source_url,trust_tier,default_output,promotable_status,best_for,refresh_cadence,access_boundary,acceptance_rule,downgrade_rule,status,last_reviewed,notes
money_in_m3,in,Money Supply: India M3,National CB,,A,sentiment_signals,verified_source,India货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_br_m1,br,Money Supply: Brazil M1,National CB,,A,sentiment_signals,verified_source,Brazil货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_br_m2,br,Money Supply: Brazil M2,National CB,,A,sentiment_signals,verified_source,Brazil货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_br_m3,br,Money Supply: Brazil M3,National CB,,A,sentiment_signals,verified_source,Brazil货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_ru_m1,ru,Money Supply: Russia M1,National CB,,A,sentiment_signals,verified_source,Russia货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_ru_m2,ru,Money Supply: Russia M2,National CB,,A,sentiment_signals,verified_source,Russia货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_ru_m3,ru,Money Supply: Russia M3,National CB,,A,sentiment_signals,verified_source,Russia货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_kr_m1,kr,Money Supply: Korea M1,National CB,,A,sentiment_signals,verified_source,Korea货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_kr_m2,kr,Money Supply: Korea M2,National CB,,A,sentiment_signals,verified_source,Korea货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_kr_m3,kr,Money Supply: Korea M3,National CB,,A,sentiment_signals,verified_source,Korea货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
sent_us_consumer_conf,us,Sentiment: US Consumer Confidence,National Stats/Conference Board,,B,sentiment_signals,candidate_hint,US消费者信心; 消费前瞻,monthly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
sent_uk_consumer_conf,uk,Sentiment: UK Consumer Confidence,National Stats/Conference Board,,B,sentiment_signals,candidate_hint,UK消费者信心; 消费前瞻,monthly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
sent_cn_consumer_conf,cn,Sentiment: China Consumer Confidence,National Stats/Conference Board,,B,sentiment_signals,candidate_hint,China消费者信心; 消费前瞻,monthly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
sent_jp_consumer_conf,jp,Sentiment: Japan Consumer Confidence,National Stats/Conference Board,,B,sentiment_signals,candidate_hint,Japan消费者信心; 消费前瞻,monthly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
sent_de_consumer_conf,de,Sentiment: Germany Consumer Confidence,National Stats/Conference Board,,B,sentiment_signals,candidate_hint,Germany消费者信心; 消费前瞻,monthly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
sent_fr_consumer_conf,fr,Sentiment: France Consumer Confidence,National Stats/Conference Board,,B,sentiment_signals,candidate_hint,France消费者信心; 消费前瞻,monthly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
sent_it_consumer_conf,it,Sentiment: Italy Consumer Confidence,National Stats/Conference Board,,B,sentiment_signals,candidate_hint,Italy消费者信心; 消费前瞻,monthly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
sent_es_consumer_conf,es,Sentiment: Spain Consumer Confidence,National Stats/Conference Board,,B,sentiment_signals,candidate_hint,Spain消费者信心; 消费前瞻,monthly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
sent_nl_consumer_conf,nl,Sentiment: Netherlands Consumer Confidence,National Stats/Conference Board,,B,sentiment_signals,candidate_hint,Netherlands消费者信心; 消费前瞻,monthly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
sent_be_consumer_conf,be,Sentiment: Belgium Consumer Confidence,National Stats/Conference Board,,B,sentiment_signals,candidate_hint,Belgium消费者信心; 消费前瞻,monthly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
sent_au_consumer_conf,au,Sentiment: Australia Consumer Confidence,National Stats/Conference Board,,B,sentiment_signals,candidate_hint,Australia消费者信心; 消费前瞻,monthly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
sent_ca_consumer_conf,ca,Sentiment: Canada Consumer Confidence,National Stats/Conference Board,,B,sentiment_signals,candidate_hint,Canada消费者信心; 消费前瞻,monthly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
sent_kr_consumer_conf,kr,Sentiment: Korea Consumer Confidence,National Stats/Conference Board,,B,sentiment_signals,candidate_hint,Korea消费者信心; 消费前瞻,monthly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
sent_in_consumer_conf,in,Sentiment: India Consumer Confidence,National Stats/Conference Board,,B,sentiment_signals,candidate_hint,India消费者信心; 消费前瞻,monthly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
sent_br_consumer_conf,br,Sentiment: Brazil Consumer Confidence,National Stats/Conference Board,,B,sentiment_signals,candidate_hint,Brazil消费者信心; 消费前瞻,monthly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
sent_mx_consumer_conf,mx,Sentiment: Mexico Consumer Confidence,National Stats/Conference Board,,B,sentiment_signals,candidate_hint,Mexico消费者信心; 消费前瞻,monthly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
earnings_us_tech,us,Earnings: US Technology EPS Growth,FactSet/IBES,,A,sentiment_signals,verified_source,USTechnology盈利增长; 基本面趋势,quarterly,Data provider,direct_cite,stale→downgrade,active,2026-06-29,signal_type=announcement; half_life=720h; family=research; collection=reference_metadata
earnings_us_finance,us,Earnings: US Financials EPS Growth,FactSet/IBES,,A,sentiment_signals,verified_source,USFinancials盈利增长; 基本面趋势,quarterly,Data provider,direct_cite,stale→downgrade,active,2026-06-29,signal_type=announcement; half_life=720h; family=research; collection=reference_metadata
earnings_us_energy,us,Earnings: US Energy EPS Growth,FactSet/IBES,,A,sentiment_signals,verified_source,USEnergy盈利增长; 基本面趋势,quarterly,Data provider,direct_cite,stale→downgrade,active,2026-06-29,signal_type=announcement; half_life=720h; family=research; collection=reference_metadata
earnings_us_healthcare,us,Earnings: US Healthcare EPS Growth,FactSet/IBES,,A,sentiment_signals,verified_source,USHealthcare盈利增长; 基本面趋势,quarterly,Data provider,direct_cite,stale→downgrade,active,2026-06-29,signal_type=announcement; half_life=720h; family=research; collection=reference_metadata
earnings_us_consumer,us,Earnings: US Consumer EPS Growth,FactSet/IBES,,A,sentiment_signals,verified_source,USConsumer盈利增长; 基本面趋势,quarterly,Data provider,direct_cite,stale→downgrade,active,2026-06-29,signal_type=announcement; half_life=720h; family=research; collection=reference_metadata
earnings_us_industrial,us,Earnings: US Industrials EPS Growth,FactSet/IBES,,A,sentiment_signals,verified_source,USIndustrials盈利增长; 基本面趋势,quarterly,Data provider,direct_cite,stale→downgrade,active,2026-06-29,signal_type=announcement; half_life=720h; family=research; collection=reference_metadata
earnings_us_materials,us,Earnings: US Materials EPS Growth,FactSet/IBES,,A,sentiment_signals,verified_source,USMaterials盈利增长; 基本面趋势,quarterly,Data provider,direct_cite,stale→downgrade,active,2026-06-29,signal_type=announcement; half_life=720h; family=research; collection=reference_metadata
earnings_eu_tech,eu,Earnings: Europe Technology EPS Growth,FactSet/IBES,,A,sentiment_signals,verified_source,EuropeTechnology盈利增长; 基本面趋势,quarterly,Data provider,direct_cite,stale→downgrade,active,2026-06-29,signal_type=announcement; half_life=720h; family=research; collection=reference_metadata
earnings_eu_finance,eu,Earnings: Europe Financials EPS Growth,FactSet/IBES,,A,sentiment_signals,verified_source,EuropeFinancials盈利增长; 基本面趋势,quarterly,Data provider,direct_cite,stale→downgrade,active,2026-06-29,signal_type=announcement; half_life=720h; family=research; collection=reference_metadata
earnings_eu_energy,eu,Earnings: Europe Energy EPS Growth,FactSet/IBES,,A,sentiment_signals,verified_source,EuropeEnergy盈利增长; 基本面趋势,quarterly,Data provider,direct_cite,stale→downgrade,active,2026-06-29,signal_type=announcement; half_life=720h; family=research; collection=reference_metadata
earnings_eu_healthcare,eu,Earnings: Europe Healthcare EPS Growth,FactSet/IBES,,A,sentiment_signals,verified_source,EuropeHealthcare盈利增长; 基本面趋势,quarterly,Data provider,direct_cite,stale→downgrade,active,2026-06-29,signal_type=announcement; half_life=720h; family=research; collection=reference_metadata
earnings_eu_consumer,eu,Earnings: Europe Consumer EPS Growth,FactSet/IBES,,A,sentiment_signals,verified_source,EuropeConsumer盈利增长; 基本面趋势,quarterly,Data provider,direct_cite,stale→downgrade,active,2026-06-29,signal_type=announcement; half_life=720h; family=research; collection=reference_metadata
earnings_eu_industrial,eu,Earnings: Europe Industrials EPS Growth,FactSet/IBES,,A,sentiment_signals,verified_source,EuropeIndustrials盈利增长; 基本面趋势,quarterly,Data provider,direct_cite,stale→downgrade,active,2026-06-29,signal_type=announcement; half_life=720h; family=research; collection=reference_metadata
earnings_eu_materials,eu,Earnings: Europe Materials EPS Growth,FactSet/IBES,,A,sentiment_signals,verified_source,EuropeMaterials盈利增长; 基本面趋势,quarterly,Data provider,direct_cite,stale→downgrade,active,2026-06-29,signal_type=announcement; half_life=720h; family=research; collection=reference_metadata
earnings_cn_tech,cn,Earnings: China Technology EPS Growth,FactSet/IBES,,A,sentiment_signals,verified_source,ChinaTechnology盈利增长; 基本面趋势,quarterly,Data provider,direct_cite,stale→downgrade,active,2026-06-29,signal_type=announcement; half_life=720h; family=research; collection=reference_metadata
earnings_cn_finance,cn,Earnings: China Financials EPS Growth,FactSet/IBES,,A,sentiment_signals,verified_source,ChinaFinancials盈利增长; 基本面趋势,quarterly,Data provider,direct_cite,stale→downgrade,active,2026-06-29,signal_type=announcement; half_life=720h; family=research; collection=reference_metadata
earnings_cn_energy,cn,Earnings: China Energy EPS Growth,FactSet/IBES,,A,sentiment_signals,verified_source,ChinaEnergy盈利增长; 基本面趋势,quarterly,Data provider,direct_cite,stale→downgrade,active,2026-06-29,signal_type=announcement; half_life=720h; family=research; collection=reference_metadata
